customerNumber,customerName,contactFirstName,contactLastName,phone,addressLine1,city,state,country,creditLimit,customerSegment
10577,"Phillips, Bryant and York",Michele,Decker,705.569.4851,3282 Smith Avenue,South Kristen,RI,Nepal,92424.59,Mid-Market
10578,"Mann, Harris and Miller",Dawn,Smith,001-694-548-3586,85803 Castillo Loop Apt. 391,North Ryan,UT,Bosnia and Herzegovina,158537.11,Mid-Market
10579,"Martin, Gordon and Martin",Ashley,Jackson,(877)830-4008x1019,690 Renee Ridge Suite 705,Port Lisa,ID,Sierra Leone,98162.32,Individual
10580,Simpson-Ortiz,Joseph,Ford,826.884.0182x64722,1485 David Points Suite 980,Port Eric,NY,Holy See (Vatican City State),128383.98,SMB
10581,"Bailey, King and Aguilar",Tyler,Jones,(904)485-0526x807,14495 Lacey Mission,North Heatherville,IN,Bahrain,87447.83,SMB
10582,Soto Ltd,Kellie,Morris,5513893724,137 Paula Circle Apt. 730,Carpenterport,IL,Sierra Leone,128934.08,Enterprise
10583,Walsh-Wilson,Stephanie,Williams,(808)588-9551x41042,16661 Russell Cliffs Suite 315,Nolanside,KY,Georgia,50579.66,Individual
10584,Carpenter-Rodriguez,Matthew,Ellis,333.970.7197,5661 Brian Falls Apt. 450,Kellychester,,Brunei Darussalam,235266.13,SMB
10585,Bryant LLC,Raven,Mckinney,766.280.5783x38536,654 Cook Falls,Lake Vanessa,DC,Andorra,195335.48,SMB
10586,"Williams, Montgomery and Anderson",Chelsea,Fischer,+1-689-344-1881,61378 Jane Club,Port Douglas,VT,Antarctica (the territory South of 60 deg S),19251.32,Mid-Market
10587,"Hernandez, Ruiz and Brown",Michelle,Gonzalez,659.970.0428,873 Michael Inlet Suite 077,Markshire,MA,Anguilla,48192.4,Enterprise
10588,Willis-Houston,Jordan,Walker,001-368-240-2834,09995 Amanda Forges Suite 328,Brandiview,AL,Dominican Republic,10077.25,Enterprise
10589,Crosby-Donaldson,Charles,Herrera,715.596.2080x619,0027 Steven Pine Apt. 543,South Laura,WY,Tunisia,79477.14,Enterprise
10590,Becker Inc,Janet,Liu,(448)211-9956x666,46372 Zachary Fork,Port Lisa,VA,Singapore,104701.32,Enterprise
10591,Chase LLC,Taylor,Kramer,338-651-9434x95623,500 Yoder View Apt. 809,East Thomas,OH,Solomon Islands,22269.29,Enterprise
10592,"Clements, Lawrence and Hernandez",Patrick,Gordon,444-711-3645x74200,94676 Victor Square,Feliciamouth,,Fiji,220767.54,SMB
10593,Ryan-Miller,Catherine,Morgan,632.721.0355x0792,779 Palmer Glen,Elliottfurt,NJ,British Indian Ocean Territory (Chagos Archipelago),245802.34,SMB
10594,"Bishop, Perez and Jennings",Derek,Stewart,802.958.4969x5610,398 Meghan Island Apt. 449,Sandersmouth,OH,South Africa,37335.07,Mid-Market
10595,"Rios, Hall and Callahan",Amanda,Marshall,001-688-478-9306x364,956 Miller Lakes Suite 365,South Ginaport,,Vietnam,222976.66,SMB
10596,"Knox, Guerra and Moody",Adam,Anderson,+1-430-375-1049x103,9518 Mary Spur,East Craighaven,KY,Zambia,218423.41,Individual
10597,"Stephens, Mclean and May",Ruben,Conley,001-579-531-9090x88187,7507 Adam Mountains,Lake Kathy,AZ,French Polynesia,72715.58,Enterprise
10598,Walker-Wise,Jennifer,Armstrong,859.812.6396x232,35774 Dylan Motorway Suite 083,East Daltonland,WV,Kyrgyz Republic,210349.58,Individual
10599,Hunter PLC,Christopher,Hernandez,(449)521-7488x30169,430 Reed Club Apt. 222,Reneetown,,Belarus,72854.24,Individual
10600,Carlson-Allen,Paige,Rivers,400.250.0411,6724 Shelton Walk Suite 783,Graytown,VT,Ireland,147346.03,Enterprise
10601,Potter PLC,Michael,Rodgers,001-673-571-4965x8751,504 Charles Glens,East Laurenshire,KY,Romania,218630.0,SMB
10602,James PLC,Thomas,Anderson,929-303-4759,642 Martin Lodge,Port Lawrence,RI,Tajikistan,91389.97,SMB
10603,Hill-Gordon,Austin,Holt,665-245-2173,276 Nicole Mountain Suite 921,East Dana,GA,British Virgin Islands,147635.03,Individual
10604,Smith-Keller,Jason,Camacho,914-885-3878x78356,636 Nicholas Islands,New Williamstad,MD,Montenegro,17533.32,Enterprise
10605,"Vaughan, Rojas and Robinson",Devin,Pena,(576)338-4263,1074 Thomas Street Apt. 514,Haileyberg,ND,Azerbaijan,73585.79,Enterprise
10606,Williams-Reynolds,Deborah,Shaw,(962)513-9901x703,05396 Martin Corner,Port Jennifer,DC,Marshall Islands,225210.6,Mid-Market
10607,"Hughes, Carpenter and Woods",Thomas,Schneider,001-962-320-0561x5710,41336 Carmen Station Suite 727,Port Stevenmouth,CA,Central African Republic,80498.95,Enterprise
10608,Norris and Sons,Carol,Barry,736.354.2078x63099,8541 Duke Alley,Port Lisafort,SC,Japan,247429.67,SMB
10609,"Lopez, Powers and Suarez",Megan,Jackson,626.742.5968x33535,437 Kenneth Stravenue,Jonathanview,DC,Panama,95699.01,SMB
10610,Delgado-Brooks,James,Ortiz,+1-834-844-3586,4732 Craig Garden Suite 623,East Jennifer,AK,New Caledonia,91339.16,Enterprise
10611,"Jackson, Johnson and Newman",Mikayla,Lewis,3322603025,64189 Robert Falls Apt. 649,New Andrewborough,WI,Sri Lanka,215481.1,SMB
10612,Barnes-Miller,Virginia,Leon,(394)858-2639x6109,402 Dawn Turnpike,Paulashire,PA,Solomon Islands,226909.28,Enterprise
10613,Wright and Sons,Steven,Solis,698-942-8692,8096 Amanda Fields,West William,FL,Qatar,118030.77,SMB
10614,"Reyes, Owen and Mendez",Robert,Donaldson,(274)215-4046x8853,78500 Oliver Stream,North Jerry,IA,Moldova,105366.88,SMB
10615,"Friedman, Mccarthy and Edwards",Zachary,Newton,(926)383-6793,593 Torres Ferry Suite 918,West Elizabeth,FL,Guatemala,155329.37,Individual
10616,Ali-Hutchinson,Ashley,Mcintyre,603-487-1676,442 Garcia View,Mariamouth,OH,Malaysia,119377.75,SMB
10617,Watts PLC,Daniel,Ruiz,+1-653-721-4435x70300,292 Joel Cliffs,Barbaramouth,SC,Falkland Islands (Malvinas),107052.97,Mid-Market
10618,Li Group,Hannah,Taylor,001-665-810-0474,76858 Ramirez Glen Suite 796,Claudiaview,TN,Solomon Islands,216449.03,Individual
10619,Huerta and Sons,Mark,Wade,(525)409-6535,97489 Tracy Ridges,West Damon,MD,Saint Martin,81169.9,Individual
10620,"Garcia, Nelson and Reyes",David,Eaton,8716973061,560 Gonzalez Ferry Suite 833,Fisherchester,,Mongolia,59605.64,Enterprise
10621,Hale-Rice,Jonathan,Mitchell,974.498.1153x188,7264 Alex Valleys,Michelleberg,NH,Gibraltar,177808.51,Mid-Market
10622,Mayo Inc,Susan,Boone,+1-289-893-7482x9808,7301 Green Flat Suite 981,Lake Seanberg,WI,Northern Mariana Islands,46000.24,Individual
10623,Wilson-Robinson,Krystal,Garrett,(765)673-5041x506,81007 Luna Greens Suite 891,South Jasonside,NE,Turkmenistan,176789.87,Enterprise
10624,Holland PLC,Abigail,Harding,564-240-8415,16796 Manuel Dale,Lake Shannon,WV,American Samoa,159296.15,Mid-Market
10625,Bates Group,Ricky,Johnson,001-704-627-7441,6416 Kennedy Forest,Mirandastad,TN,Congo,52732.61,SMB
10626,"Martin, Jacobs and Hernandez",Michael,Rodriguez,261.366.3469x79751,658 Autumn Station,Port Juan,VT,Mayotte,208761.23,Mid-Market
10627,Knight-Long,Adrian,Davenport,+1-557-479-4017x825,01864 Stephanie Orchard,North Lisaview,WA,Indonesia,26771.49,Individual
10628,Vargas-Wade,Christopher,Silva,249-678-7076x4151,88721 Michael Vista,Youngview,SD,Uganda,90985.49,SMB
10629,"Weeks, Mitchell and Pearson",Ryan,Lawson,9165250646,7707 Morris Lodge Suite 178,Port Mary,IL,Nicaragua,96333.48,Mid-Market
10630,Perez-Collins,Michael,Brewer,(908)974-1688,2928 Thomas Fords,Hoffmanside,AS,Jersey,216148.0,Individual
10631,Davis and Sons,Daniel,Gray,205-695-6713x41324,9508 Sandra Throughway Apt. 109,New Emilymouth,MN,Cambodia,227150.01,Individual
10632,Rodriguez-Collins,Ruth,Leonard,470-754-4912x68973,68378 Rollins Via Apt. 385,Fordstad,SD,Uruguay,118604.69,Enterprise
10633,Lopez Inc,Anthony,Reid,(935)954-4918,13458 Nelson Crest Apt. 038,West Suzanneshire,GU,Papua New Guinea,12179.53,Individual
10634,Crawford-Smith,Lori,Christensen,(909)437-6654,15062 Caitlin Lights,Port Jennifer,RI,Burundi,179846.28,Mid-Market
10635,"Barrera, Martinez and Ho",Katherine,Walters,927-731-7557,9211 Christine Center Apt. 022,Austinview,MN,Palau,210986.19,SMB
10636,Turner Inc,Wayne,Sanchez,918.291.7090x178,4536 Flores Lane Suite 174,East Judith,,Christmas Island,15209.56,Mid-Market
10637,Santos Inc,Kristi,Barker,001-426-773-5332x384,24892 Lopez Mission Suite 770,South Amy,NV,Heard Island and McDonald Islands,57618.13,Individual
10638,Thomas and Sons,Angela,Contreras,2519518123,56241 Glover Brooks Apt. 966,South Paulmouth,TN,Gabon,50678.9,Mid-Market
10639,Potts-Lewis,Aaron,Perez,4586379804,6276 Cobb Landing,Lake Shawnfort,MS,Maldives,151966.32,Enterprise
10640,Fisher and Sons,Travis,Baker,+1-912-488-8129,725 Stephanie Mountains,Davidville,MT,Uruguay,81860.23,Enterprise
10641,"Smith, Buchanan and Barrett",Joshua,Butler,745.996.1590x2098,41971 Bradford Circle,East Timothymouth,MT,Japan,143813.56,Mid-Market
10642,"Reid, Smith and Torres",Jacqueline,Vasquez,(379)281-8532x5903,2548 Spencer Gardens Suite 364,New Ashley,VT,Cuba,229082.98,Individual
10643,"Smith, Howard and Burns",Anthony,Valdez,761.550.6274x404,18696 Randall Grove Apt. 939,Clarkborough,PW,Guinea-Bissau,130153.14,Mid-Market
10644,"Garcia, Martinez and Gutierrez",Jennifer,Soto,(723)457-8836,0902 April Roads Apt. 065,Port Christinahaven,OH,Turkmenistan,36521.19,Enterprise
10645,"Pierce, Clements and Caldwell",James,Sutton,+1-342-931-9647x29674,51613 Taylor Orchard,West Michaelview,MH,Brazil,178397.68,Enterprise
10646,"Frazier, Brown and Chambers",Joseph,Mendoza,+1-883-294-3629x791,47232 Massey Pines Apt. 662,Barneschester,WA,Tanzania,125161.77,Mid-Market
10647,Boyer Ltd,David,Boone,+1-694-402-1605,138 Dylan Squares Suite 956,Lake Kurtport,PR,Belarus,38252.07,SMB
10648,Cook LLC,Kyle,Mitchell,001-805-263-7868,4922 Boyer Way,East Melissa,ID,Trinidad and Tobago,121960.58,SMB
10649,Oneal-Rose,Michael,Mccann,001-653-621-2104,666 Hart Inlet Suite 794,Alexandriatown,,Trinidad and Tobago,111911.26,Mid-Market
10650,Green and Sons,Anthony,Petersen,652.816.6782x14434,550 Peter Lock,New Jennifer,ME,Djibouti,14381.3,Mid-Market
10651,"Douglas, Johnson and Jefferson",Richard,Tran,001-427-716-2785x83801,146 Richard Dam,Ashleymouth,,Aruba,103711.58,Mid-Market
10652,Johnson PLC,Tina,Ross,433.459.4090x30104,3960 Clark Ranch Suite 655,Brownfurt,FL,Micronesia,244225.66,Enterprise
10653,Elliott-Vance,Nathan,Stephenson,421-472-4396x0281,5885 Pamela Coves,New Scottville,,Puerto Rico,205015.33,Enterprise
10654,Mckenzie-Oneill,Julie,Randolph,+1-768-201-9288x556,499 Robert Valleys Apt. 427,Sanchezville,GA,Dominican Republic,220447.97,Individual
10655,Brock-Wilson,William,Ford,322-814-8486,684 Brown Island Suite 953,Kimberlyland,NH,Ecuador,144123.77,SMB
10656,Bautista-Kirk,Matthew,Brown,826-513-9259,24273 Natasha Crescent Apt. 235,Triciaville,MH,Taiwan,43036.53,Individual
10657,"Hickman, Oconnor and Murphy",Becky,Owens,517.383.9261x111,205 Roberts Overpass Apt. 959,New Kimberlyshire,OK,Saint Kitts and Nevis,58443.47,Enterprise
10658,"Garcia, Wise and Flores",Vincent,Peterson,804.217.1392x912,1126 Gill Hills,South Stacy,DE,Bulgaria,157855.74,Enterprise
10659,Love Group,Nicole,Edwards,809.985.9955x731,258 Yvonne Square,Omarfurt,PA,Falkland Islands (Malvinas),75320.73,SMB
10660,"Nelson, Webb and Bailey",Karen,King,773.462.4760x2849,836 Brown Flats,Brandistad,CT,Oman,88354.52,Enterprise
10661,Williams and Sons,Kevin,Chavez,603.699.9930x78152,799 Michael Summit,South Patricia,AL,Micronesia,52702.89,Individual
10662,Kennedy Inc,Kenneth,White,+1-489-384-7417x87168,139 Rush Circle Apt. 156,Lake Anthony,,Nicaragua,145197.08,Enterprise
10663,Mack-Chavez,Michael,Hall,(647)224-6903x60429,24482 Gordon Camp Apt. 595,Colleenberg,MD,Liechtenstein,139075.54,Enterprise
10664,Murphy Inc,Joseph,Simpson,(657)846-2924,49568 Lawson Course Apt. 488,Lake Jason,PW,Finland,224080.35,Mid-Market
10665,Lopez PLC,Susan,Huff,+1-215-890-3313x29966,4943 Marilyn Ranch Apt. 519,Reneestad,NM,Iran,181464.02,Individual
10666,Lara-Stone,Randy,Young,001-837-312-3609,16132 Collins Court Suite 762,Jimenezport,VA,Angola,113936.47,Enterprise
10667,Flores-Taylor,Sarah,Gonzalez,882-799-8038x708,153 Scott Hill Apt. 136,Jeffreymouth,DE,Pitcairn Islands,156780.15,Individual
10668,"Frey, Mendez and Greene",Jonathan,Gardner,882-485-2536,5599 York Fork,Raymondhaven,ME,Mozambique,166104.48,SMB
10669,"Lewis, Wright and Miller",Kyle,Bennett,964.215.0898,189 Vanessa Glen,Johnsonfort,NV,Hungary,236028.4,Individual
10670,"Butler, Green and Anderson",Julie,Ortega,957.285.1424,6660 Kristi Flats Suite 582,Lawrencefort,NH,New Zealand,236373.49,Enterprise
10671,Greer Group,Sarah,Conley,261-873-6412x71476,3339 Harrington Parkways,Mooreville,FL,Guatemala,200004.25,SMB
10672,"Russo, Dudley and Sims",Emily,Murphy,256-334-6615x4621,2312 Kimberly Ports,Bryantside,VT,Liberia,99589.59,SMB
10673,Bryant-Charles,Jonathan,Park,663.951.6629x347,246 Edward Streets Apt. 623,Kevinland,VA,Martinique,60671.34,Individual
10674,Powell-Summers,Samuel,Ramos,311-368-2776,12282 Graham Court Suite 027,Tamarabury,VA,Micronesia,144409.33,Individual
10675,Grant-Reeves,Holly,Wilson,667.250.1346,4311 Katherine Hollow Suite 709,Henryfort,CO,Croatia,123374.7,Mid-Market
10676,Mckee-Barron,Johnny,Brown,3826029772,080 Leah Spurs Apt. 703,Thomasmouth,VA,Iran,48145.28,Individual
10677,"Summers, Peck and Jones",Sheri,Wade,001-354-459-8299x3008,351 Brandy Inlet,Juliaport,IL,Luxembourg,20666.34,Enterprise
10678,Campbell PLC,Kenneth,Santana,873.435.7458x066,9103 Cantu Glen,Denisebury,NY,Dominica,110719.26,SMB
10679,Jordan-Oliver,Kathryn,Wilson,001-961-326-0022x11800,791 Eric Land,Alexberg,OH,Saint Martin,121288.19,SMB
10680,Nguyen and Sons,Vanessa,Carter,912.297.3588,459 Ellis Throughway Apt. 927,North Sarahland,FM,Latvia,186400.07,SMB
10681,"Johnson, Hayes and Sherman",Stacey,Wilson,(353)891-5773,20009 Weaver Crescent,Ryanstad,MT,Namibia,112995.77,Individual
10682,Moreno and Sons,Kelsey,Smith,001-274-741-1348x855,919 Mckenzie Mountains,Brownburgh,FL,Afghanistan,122953.63,Enterprise
10683,"Hunter, Hamilton and Hill",Daniel,Dixon,709-881-7628x698,05436 Jonathan Throughway,West John,LA,Yemen,25792.41,SMB
10684,Garcia-Foster,Tracey,Williams,+1-260-253-9706x52029,42530 Garrett Crossing Suite 748,Richardchester,PR,Guernsey,49543.34,Individual
10685,"Garrett, Gould and Barber",Christopher,Orr,001-495-989-8649x57823,17585 Emily Neck Suite 724,North Amanda,FM,Israel,128556.78,Enterprise
10686,"Rivera, Sutton and Davis",Crystal,Jackson,+1-673-610-0639,13965 Walsh Gardens,Lake Stevenborough,FL,Mexico,133337.52,Enterprise
10687,Rodriguez PLC,Jessica,Walters,(599)741-8238x224,350 Wood Trail Apt. 717,Mendozahaven,ID,Iran,68238.29,Individual
10688,"Moore, Johnson and Coleman",Jaime,Hendricks,(547)266-9927x1614,30970 Perry Lodge Apt. 002,Amandashire,NM,Gabon,208316.51,SMB
10689,Torres PLC,Andrew,George,846.278.2777,813 Samantha Squares Apt. 712,Wolfville,NY,Cape Verde,160474.16,Individual
10690,"English, Rose and Crawford",Alexandra,Jones,001-689-770-4209x60795,444 Rangel Spur Apt. 259,Richardshire,MA,United States Minor Outlying Islands,54369.53,SMB
10691,"Leonard, Gould and Murray",Andrea,Russo,820.774.2323,892 Michael Valley,South Nicole,,Papua New Guinea,197517.38,SMB
10692,Clements PLC,Randall,Villanueva,451.337.1530x391,8840 Michael Valley Suite 697,Gabriellamouth,MA,El Salvador,201709.48,Mid-Market
10693,Hampton Group,Tyrone,Williams,248.429.8039,81749 Derrick Plaza,Lake Stephanieton,MT,Maldives,114535.42,Enterprise
10694,Dickson-Meyer,Brandy,Willis,(932)678-8270x22207,558 Davis Circles,Charlesberg,CO,Sri Lanka,168048.25,SMB
10695,Villegas-Frey,Amy,Parker,(415)349-9564x676,868 Ashley Crescent,Edwinshire,VT,Libyan Arab Jamahiriya,239986.7,Enterprise
10696,Watkins Inc,Jacqueline,Howe,001-659-239-0265x12805,81302 Love Branch Suite 478,Michellestad,,Afghanistan,39413.97,Enterprise
10697,Nichols-Bennett,Vernon,Martin,(436)491-2527,10318 Amy Pines Suite 979,East Timothyberg,NH,Rwanda,224434.53,Mid-Market
10698,Garcia PLC,Michael,Freeman,001-309-536-1126,373 Hahn Parkway,Hudsonfort,WI,Saint Pierre and Miquelon,177981.92,Mid-Market
10699,Vazquez Group,Ernest,Price,8157639312,692 Cassandra Forks,South Ronald,NV,Holy See (Vatican City State),103419.97,SMB
10700,Clark-Wright,Tammy,Bartlett,(798)218-1304x21426,552 Linda Port,New Shannon,MN,Haiti,37625.61,Mid-Market
10701,"Martin, Ross and Grant",Rebecca,Miller,(901)944-9848,73996 Jacqueline Unions Suite 826,Brockburgh,IN,Seychelles,111554.16,Enterprise
10702,Grimes Inc,Sandra,Odonnell,+1-212-627-1055,3419 Matthew Road Suite 000,Port Mary,MN,Cuba,46320.99,Enterprise
10703,Espinoza-Jones,George,Underwood,976-599-1223,3881 Danny Trace,New Jeremy,LA,Togo,231042.02,Individual
10704,"Lopez, Pierce and Willis",Brenda,White,640.294.9583x096,753 Estes Turnpike,Craigside,HI,Croatia,85993.75,Enterprise
10705,Conway PLC,Lorraine,York,909-941-9412,66805 Hernandez Courts Apt. 434,Port Jenniferton,VA,Canada,30541.06,SMB
10706,Moses-Wilson,Nicholas,Adkins,+1-207-985-6299x933,8621 Sabrina Land Suite 504,East Maureen,IA,Uzbekistan,190824.48,Individual
10707,Carey Inc,Yvonne,Wilson,979-903-1664x49376,93463 Hall Parkways Suite 725,New Michael,WV,Sudan,201199.43,Enterprise
10708,Stokes Ltd,Virginia,Cole,543.312.1390x0597,66397 Jessica Well,North Brittney,,Cameroon,41622.89,Mid-Market
10709,"Gordon, Martinez and Grant",David,Love,+1-762-474-1112x14268,1914 Lisa Ford,South Alexander,FM,Palau,213618.01,Mid-Market
10710,Brown Inc,Raymond,Mayer,(721)523-9560,5274 Boyer Pass,Robertville,,Marshall Islands,35748.23,SMB
10711,Evans-Meza,Michael,Weaver,+1-536-656-0954x8877,13488 Melinda Island Apt. 780,Briantown,MP,Comoros,159421.09,SMB
10712,"Mcdonald, Williams and Sullivan",Alexis,Rogers,001-926-597-4381x463,086 Kimberly Squares,Flynnview,TN,Cayman Islands,196454.24,Individual
10713,"Wilson, Martin and West",Luke,Williams,476-410-4447,55948 Chelsea Cliff,Oliviatown,AL,Cuba,222826.9,Individual
10714,Robinson Inc,Ronald,Steele,+1-281-745-5524,349 Stewart Square,East Jeanette,WI,Mongolia,47348.27,Individual
10715,Graham-White,Jessica,Wallace,8969994869,9042 Brooks Brook Suite 354,East Melissaville,MH,Marshall Islands,25160.46,Individual
10716,"Leonard, Li and Love",Stephanie,Harmon,712.974.4172x7283,740 Stewart Flats Suite 597,Ruthland,NE,San Marino,162380.98,Individual
10717,Sweeney PLC,Jeffrey,Walker,+1-321-337-0185x4944,23545 Taylor Route Apt. 726,Kathleenshire,FL,Paraguay,144745.56,Mid-Market
10718,Hall-Owens,Alexander,Olson,423-937-8065x2192,220 Harvey Lodge Apt. 025,Greenland,NE,Ukraine,162267.02,Individual
10719,Kelly-Howard,Lucas,Bowman,295-601-1046x695,03597 Schroeder Stravenue Suite 720,Thompsonhaven,NJ,Swaziland,103578.04,SMB
10720,Hodge Inc,Teresa,Bauer,(879)640-2442,56382 Holly Cliff Suite 792,East Claudiatown,CA,Switzerland,84376.85,Individual
10721,Jennings-Smith,Jennifer,Thompson,(539)331-4441,84468 Moreno Square,East Joe,IL,Ireland,111505.77,SMB
10722,Mcconnell-Hensley,Margaret,Davis,(272)438-6672x4153,9924 Stephanie Mews,West Christina,PR,Bosnia and Herzegovina,95920.25,Enterprise
10723,"Watson, Johnson and Gallegos",Spencer,Randall,837-524-5208x16531,108 Matthew Wells Apt. 301,East Amy,HI,Ecuador,115696.41,Individual
10724,Alvarez-Lewis,Alyssa,Hamilton,(328)380-9804,51513 Robinson Camp Apt. 314,West Thomas,PW,Saint Kitts and Nevis,55163.08,Enterprise
10725,Alvarado-Cook,Rebecca,Wallace,001-245-876-0538x05444,6053 Samuel Isle Suite 101,Port Dawnstad,,Bouvet Island (Bouvetoya),230022.41,Mid-Market
10726,Griffith-Lewis,Alec,Jimenez,(607)571-6286x1339,062 Henson Burgs,Williamsonshire,ID,Palestinian Territory,55272.34,SMB
10727,Wright PLC,Beth,Owens,(351)396-6136,68637 Lee Isle,Farmerstad,WI,Indonesia,15408.77,Individual
10728,"Spencer, Wilson and Kane",Amanda,Young,001-224-530-6007x5127,4710 Danielle Port Apt. 194,North Kenneth,AK,Tunisia,89716.57,Individual
10729,Shields Group,Joel,Wilkinson,(643)850-1582x15511,6387 Tina Mountain Apt. 594,Roachshire,HI,Swaziland,161418.38,Enterprise
10730,Walton-Davis,Michael,Phillips,680-723-1534x08736,164 Hughes Fort Suite 601,Gregoryville,GA,British Indian Ocean Territory (Chagos Archipelago),26201.44,SMB
10731,"Woods, Gray and Hernandez",Joseph,Mejia,9153594666,96994 Wiggins Shoals Suite 990,Charlenestad,WV,San Marino,213547.83,Enterprise
10732,Rodriguez-Parks,Andrea,Coleman,510.459.7087x752,4418 Shah Roads Apt. 394,North Ericaside,MS,Sweden,237667.2,Mid-Market
10733,"Baxter, Foster and Carpenter",Aaron,Owens,504.997.3024x70243,73718 Michelle Points,Watkinstown,,British Indian Ocean Territory (Chagos Archipelago),78557.12,Mid-Market
10734,Gardner Inc,Denise,Evans,979.900.0365,990 Erik Street Apt. 201,Port Pam,AR,Monaco,80568.29,Enterprise
10735,Lopez-Watson,Gabriel,Holmes,305-558-6584x93153,1961 Bryan Union Apt. 387,Garciamouth,DE,Andorra,121858.09,SMB
10736,Walker-Harding,Kimberly,Crawford,434.866.2682x96791,684 Sanchez Valleys,Gilmoreville,VT,Egypt,108398.32,Enterprise
10737,"Mcfarland, Bradley and Daniels",Andrew,Bates,367.583.5537,3904 Kirk Extensions,Esparzastad,IA,Seychelles,105871.44,Individual
10738,Johnson-Frazier,Raymond,Ramos,329-881-7641,26838 Smith Knoll Suite 293,Velasquezbury,FM,Moldova,135731.21,Enterprise
10739,Miller LLC,Michael,Carter,461-787-6500x04747,86978 Karen Meadows Apt. 584,Owensbury,NE,Cocos (Keeling) Islands,108878.49,SMB
10740,Jones-Lambert,Maria,Mcneil,+1-214-295-6520x4321,314 Wayne Island Suite 681,Port Isaiahmouth,VI,Trinidad and Tobago,82053.78,Individual
10741,Moody Inc,Marilyn,Jones,6922861419,55113 Hunter Drive,Williamshaven,AK,Mauritius,65998.38,Individual
10742,"Villanueva, Kidd and Parker",James,Brown,363.895.4260,5617 Jonathan Pines,Meyersmouth,ME,Belize,92648.51,Enterprise
10743,Turner LLC,Jacqueline,Guzman,(307)889-2125,32548 Tracy Squares Suite 549,Adkinsside,,Palestinian Territory,110055.69,Mid-Market
10744,"Pratt, Cook and Craig",Sarah,Steele,+1-573-252-9919x097,20452 Hoffman Via Apt. 906,Williamsmouth,TX,Lebanon,184129.2,Mid-Market
10745,"Saunders, King and Miller",Scott,Hayes,(645)460-2341x1401,174 Clarence Gateway,Patrickport,DE,Panama,41023.22,Enterprise
10746,Payne PLC,Kelsey,Aguirre,(567)866-0146,286 James Station,Millerport,TX,Antarctica (the territory South of 60 deg S),28736.16,Mid-Market
10747,Potter LLC,William,Green,001-663-447-5197x81710,8852 Smith Tunnel,West Taylor,LA,Ghana,177761.78,SMB
10748,"Gonzalez, Smith and Conley",Ryan,Baker,366.868.4781,04290 Jackson Corners Apt. 230,Port Cassandra,RI,Uganda,38946.61,Mid-Market
10749,"Jackson, Mann and Tucker",Jason,Miller,284-700-7415x68662,31810 Robin Trail Suite 500,Townsendmouth,VA,United States Virgin Islands,15116.79,Enterprise
10750,"Garrison, Ball and Bray",Jared,Dixon,437-980-8216x8693,493 Mora Isle,Port Derrick,ID,Ireland,191723.31,Enterprise
10751,"Thomas, Clay and Dennis",Wendy,Pena,579.488.6194x22464,926 Kristy Heights,Nicholastown,MD,Hong Kong,188522.51,Individual
10752,Lopez-Wells,Cody,Martin,336.990.0734,0948 Walton Turnpike Suite 241,Lake Williamport,,Ecuador,36935.3,Mid-Market
10753,Blake-Rowland,Scott,Guzman,862.472.7584,664 Greg Gateway Apt. 787,East Sarah,,Saint Pierre and Miquelon,55773.18,SMB
10754,Fox-Newton,Amy,Cobb,329-410-2320x09929,8462 Krystal Mountain Apt. 818,Jessicaside,GA,Comoros,81740.63,Enterprise
10755,Barnes Group,Bonnie,Campbell,427-851-1934x905,764 Larry Centers Apt. 942,West William,NJ,Niue,74053.11,Enterprise
10756,Horn-Aguirre,Amy,Rodriguez,546-606-7894x2302,01115 Travis Underpass,Fitzgeraldberg,AS,Jordan,233775.83,SMB
10757,"Carter, Frey and Orozco",David,Schneider,+1-712-305-2961x72133,1085 Sharp Lodge Suite 126,West Suzanneborough,LA,Gambia,153112.38,Individual
10758,Allen LLC,Ana,Ellis,539-337-4731,2372 Ferguson Track,Chenville,NV,Djibouti,193653.49,Enterprise
10759,"Stout, Castillo and Wilkerson",Kenneth,Cruz,+1-394-519-2214x90066,057 Kiara Lake Suite 599,West Sarah,KS,Nicaragua,238350.24,Mid-Market
10760,Wilson-Wilcox,Amanda,Wilkins,(739)269-7087,6468 Richardson Parkways Suite 358,Jeffborough,AK,Hungary,154949.91,SMB
10761,Ross-Turner,Jacob,Maynard,201.672.6997x989,986 Clark Tunnel,North John,AZ,Mayotte,103109.94,SMB
10762,Richardson and Sons,Edward,King,918-987-8469x7344,4220 Bennett Stream,North Thomas,CT,Morocco,200951.42,SMB
10763,Tanner PLC,Jennifer,Hawkins,767.259.3794,1048 Mccullough Rapids,Smithburgh,AL,Monaco,55576.77,Enterprise
10764,Carpenter-Taylor,Brittany,Weeks,670-258-8852,49473 Jennifer Manors Apt. 649,Miguelshire,SC,Equatorial Guinea,34791.41,SMB
10765,"Williams, Owens and Snyder",Anna,Wilson,776-864-1150x9211,1417 Megan Wall Suite 634,Port Justinville,GU,Mali,55406.1,Enterprise
10766,Cruz Ltd,Ryan,Fowler,(700)913-9596x02741,756 Scott Lock,Douglasport,,Latvia,245627.77,Mid-Market
10767,"Castaneda, Wilkinson and Clark",Cindy,Glenn,+1-383-858-7753,305 Sanford Island,Lisachester,TX,Western Sahara,59474.97,Enterprise
